Video Title,Channel,Published Date,Description,Video ID,Comment Author,Comment,Subscriber Count,Total Views,Topics Frequently Covered
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@aviyahchaverim9388,"I have light medium to medium skin color and have found many foundations to match my multiracial skin shade. I think the issue is for women who have darker or mid toned complexions. There was once a time when finding shades for women of color was nearly impossible. The options were very few. I remember going to the cosmetic counter for foundation. The women only had a few shades dark, darker and darkest. None worked for me, this is when I stopped going to the counters for foundation but things have really improved since then.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@kelwinkwel,Amen to those who saw and made a difference in film/photo. The human race is a mixed race and it’s beautiful ❤,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@zachrully5672,I&#39;M HERE FOR FENTY,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@maeryn4200,"I have such pale skin, even the lightest tone (ivory) doesn&#39;t match my skin tone. I don&#39;t even have albinism, I don&#39;t kow why my skin is paler than other Europeans and my family. It&#39;s weird. <br>Just wanted to say, this problem doens&#39;t just apply for darker skin colors. Though I think more darker skinned women are subject to this, I really hope the industry will fix these issues. 😒",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@TracyD2,Is that why they don’t have olive undertones because of no blue or green pigments? Perhaps that changed. I hope.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@zhisu2665,even most Indonesian make-up brands don&#39;t have darker foundation or bb cream,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@bertroost1675,How blacks and brown shaded people failed to create their own makeup business,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@svetlanasath7792,"As a one with extremely pale skin it&#39;s never possible for me to find matching shade, it just doesn&#39;t exist",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@lostinthecityofbooks6711,"Come on, where are the stories about sheet masks, the huge makeup pallets that people use a color and toss them, the amount of waste create for people to finger pain their faces?",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@noadnie8210,"I have 0 knowledge about it, but my intuition is that warm countries use less make up. Still it looks like a huge market nichee to be covered. Are you sure there&#39;s nothing on the Internet? Because it doesn&#39;t sound very credible, with such big variety of products of different brands for white-skinned customers. I think it might be more like shelf size makes stores reduce shades availability to the bestsellers? Anyway, if it was true that foundation shades are really not available for dark skinned women, I would be interested in starting a company and solving it. Do you think people would buy Polish make up in your country?",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@strawberrypancakes2438,Why is makeup even important?,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@africanglobalnomad,Omg FAILED some women need to get a grip. Make up is not a necessity for anyone. Next..,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@keagaming9837,"I don&#39;t like makeup, but I enjoyed this video. Pure facts, unfortunately businesses still have some residual traces of what could be considered racism. From a business perspective it does make sense why there are hundreds of makeup styles (or whatever you call them) on the lighter side of the spectrum but not on the darker, but in a few years the big businesses of the world will have no choice but to acknowledge the growing number and growing customer base of darker skinned people. It is unfair that more specific shades of style thingy are towards lighter skinned people but not darker skinned people, this needs to change and I believe it will change as the number of darker skinned people grows through the years and as racial inequality changes and shrinks as we know it.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@cashivys,The way emojis are more inclusive<br><br>👩🏻👩🏼👩🏽👩🏾👩🏿<br>✋🏻✋🏼✋🏽✋🏾✋🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@rosethorne82,"Every brand is different. If you&#39;re seriously complaining about these brands for that, then we might as well start bashing brands for people &quot;of color&quot;",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@keira8788,"Colorism is not only prevalent our everyday lives, it even visible in the media and beauty industries. As someone with lighter skin, it&#39;s important that. I&#39;m aware of my privileges and futhermore advocate for better treatment for people darker skin. Colorism is rooted in racism and it has huge impacts on those deeply affected by it.  By educating myself on Colorism will allow me to have more informed conservations surrounding race and skin colour",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@wildchameleon7622,I&#39;m opressed because I can&#39;t slather my face with chemicals,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@User38344,To all the people supporting fenty to them <br>Rihanna uses child labour to dig mica  mines for her makeup company and talks about  saving children in Africa 😂,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@ajmartinez5885,I 😘 Fenty skin.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@LVXMagick,Beauty brands along with much of the world. Present tense. Glad changes are finally being made. Much more work to be done though.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@Pranav-oq6dl,"The video is <a href=""https://www.youtube.com/watch?v=v5e4gwDGrNk&amp;t=551"">9:11</a> minutes long 🤨",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@onelevel2346,THIS IS THE DUMBEST TERM I HAVE EVER HEARD.. MY WIFE IS A BLACK WOMAN... PERIOD!!!!!!!!!!!,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@kushal327,ui,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@Originalcopy20,Here we go again. Everyone&#39;s a racist.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@idkwhattodo888,"i’m a very tan person although im not black, i started using fenty foundations which was the only foundation that had the same shade as me . the skin tint definitely has to be my fav tho",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@JS-xu1so,why do make up companies need to make shades for everyone lol? why does everything need to be racial political? do all restaurants need to have food for black people? do all toy manufacturers need to have black theme toy sets? make up companies can sell whatever shades and how many they want. its their right to put out whatever colors they think would be best for business. not everything is done because you are black.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@demaxpacks5168,I can&#39;t believe black problems came from stopping slavery to &quot;make up is racist&quot;,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@demaxpacks5168,Welcome to another episode of &quot;everything is racist and made for white people and its definitely not because these products were made by white people for white people&quot;.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@nightslasher9384,I’m an artists and I can fix people of colour (which) I am to have different varies of browns in oil paints. 😂🤣,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@wanshah1377,U: matching shade<br>Me: I even hv problem to match my socks.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@ZKG754,Beauty industry is a plague to society. Sinple as that.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@peetjepurple6408,They did not failed us<br>We do not exist. Next,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@dwick2751,They didn’t fail you they just don’t care about you .,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@tundrasome9409,"As an aspiring MUA, Koyvoca seems like a great affordable alternative to Fenty.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@KalypsoVega,It&#39;s hard for me to get mine. I have yellow and red undertones and Fenty beauty doesn&#39;t really cover me either. So....,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@kana1372,But fenty is not cruelty free.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@fgh5858,fenty is the best with no doubts im a middle eastern although im light skinned i barley find a foundation with warm undertone i usually wear yellow foundations that does not suit my skin shade but you cant compare fenty with other brands its literally the best brand in sephora and not just the shades i was looking for an eyeliner it stays all night it was great and the gloss its just my favorite other brands are just meant for yt people 😪,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@rogerszmodis,Were you guys paid to run this ad?,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@municipalitycraft6308,Beauty Brands be like: 👩🏻👩🏼👩🏻‍🦱👩🏼‍🦱👱🏻‍♀️👱🏼‍♀️👱🏻👱🏼👩🏻‍🦰👩🏼‍🦰👩🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@satyu131089,"Can we address the fact that men don&#39;t even need to rub chemicals on their face to look attractive? This whole makeup thing is kind of absurd, women are naturally beautiful. Skin is supposed to have blemishes.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@raystxxr,Some makeup foundations really be like <br>✋🏻✋🏻✋🏻✋🏻✋🏻✋🏻✋🏻✋🏼✋🏼✋🏼✋🏼✋🏼✋🏾✋🏾✋🏾,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@user-vg7zv5us5r,"Wow, iron oxide is actually a rust. At least ferrum oxide red (Fe2O3). And women rub rusts into their skin. And the problem is wether or not to ad more of specific sort of rust into the product. Cool",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@hoppippollabrand1485,"<a href=""https://www.youtube.com/watch?v=v5e4gwDGrNk&amp;t=141"">2:21</a>",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@sknmwms6516,Barbara WALDEN SELLS LIKE AVON SHE IS A FORMER MODEL THAT STARTED A LINE THAT STILL GOING STRONG!,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@OzCroc,Better idea; don&#39;t wear makeup. There&#39;s no point.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@ainsel98,looking at the thumbnail i legitimately thought that the shades in front of the model was a table because they were so similar in shade,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@八ルシュ-z6v,🤚🏼🤚🏽 my skin colour is between these two,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@alyssum4921,"Honestly, I think people of color look really classy in photos and advertisements. I would really want them to be represented more within the beauty industry.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@samaroz6603,I also love how Fenty&#39;s shade names aren&#39;t names- but numbers. People aren&#39;t &quot;espresso&quot; or &quot;cinammon&quot; or any of those things that degrade people to &#39;exotic&#39; food items or colors. Just use numbers. it&#39;s easier to order and control and isn&#39;t as degrading.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@Slekejkwls-1819,"<a href=""https://www.youtube.com/watch?v=v5e4gwDGrNk&amp;t=171"">2:51</a> uhhh... I don&#39;t think those medium-deep cool skin tones are too green to be healthy",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@lubnan08,Really informative!,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@dazaisteponmepleasedaddy,Im too white for some brands of makeup 😀…<br>K no one cares,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@truebaronesse5653,Fenty is owned by LVMH. A white owned company. Why you forgot to mention this inconvenient fact?,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@BitsEUismynamelilbish,How about... just... not use makeup?,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@purpledragonfly8608,Even some expensive stores that might have my shade (I’m not even that dark) don’t have anything close out front. They keep it in storage.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@bradavon,The title would be more powerful as &quot;How beauty brands have failed women of color&quot;. Otherwise it infers it was a problem and isn&#39;t anymore. Like &quot;I got the keys&quot; means you had them.,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@madhumita4377,I cannot afford fenty but I am glad they are atleast catering to us POCs!!! Gives me more hope,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@xrystal89,"Then brands like Fenty became popular and suddenly so many beauty brands had a lot more colors in their palette. Guess they finally realized that money is still green, no matter the shade of the hand giving it.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@srushtimunjal950,"In India,skin discrimination at it&#39;s highest point....😑",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@sarajoanna1618,You&#39;re all fools if you think fenty beauty is about your empowerment it is about including your MONEY,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@theartemis5687,"I am mixed, but yeah this should not be the case. If you look at Chinese phones generally try to make you whiter, why not blacker? Because we think that white is co-relates wit beauty.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@GreenBaldrick,"I have very fair skin and no foundations/powders suit me - all of the shades are too dark, even ivory and alabaster. I literally have to buy powders in Goth shops. What does that mean? Makeup brands are racist to fair-skinned? Could there be a different explanation?",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@ibralucky2108,why black people have to make everything about race tho😩🤦🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@useyournoodle100,"I know it is beside the point, but so many black women have such beautiful skin and I can&#39;t imagine why they would cover it with foundation.",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@sprout8426,great video (as always) but i think the title should be changed to &#39;&#39;failed people of colour&#39;&#39; so its all genders inclusive 🤗,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@teratrillionz,Petition to rename this video to 50 shades of beige,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@SamuelSamuelSamuel1,Makeup brands: we’re so diverse<br>Their idea of diversity.<br>🖐🏻🖐🏻🖐🏻🖐🏻🖐🏻🖐🏻🖐🏼🖐🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@Qw_510,Make up industry should seriously make products that completely hide stretch marks,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@br3nt368,WOW... people of color? why cant u just say black or brown?? white people don&#39;t cry when u call them white lol,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@usernotfound0703,We are all the same <br>✊✊🏻✊🏼✊🏽✊🏾✊🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@inmythoughts718,THIS IS THE DUMBEST TERM.. WOMAN OF COLOR.. LOOK HOW WE DIVIDE OURSELVES,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@kumail4038,R.I.P fenty,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@elenahickman4329,I&#39;m fair skin and I usually have a hard time finding my foundation shade because all the ones for fair skin looks the same to me so I have a hard time choosing which ones right for me,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@whyparkjiminnotridejimin,"It&#39;s not that hard to have many shades, these brands are just lazy.🙄",12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@haneyah917,Everyone shade 🖐🖐🖐🏻🖐🏻🖐🏻🖐🏻🖐🏻🖐🏼🖐🏼🖐🏾🖐🏿<br><br>Fenty🖐🖐🖐🖐🖐🏻🖐🏻🖐🏻🖐🏻🖐🏼🖐🏼🖐🏼🖐🏼🖐🏽🖐🏽🖐🏼🖐🏼🖐🏼🖐🏾🖐🏾🖐🏾🖐🏾🖐🏿🖐🏿🖐🏿🖐🏿🖐🏿🖐🏿🖐🏿🖐🏿🖐🏿,12300000,3586763920,"Diversity, Racial Inclusivity"
How beauty brands failed women of color,Vox,2017-11-14T16:42:06Z,But the industry is changing – and Rihanna's Fenty Beauty isn't the only brand laying the foundation for a more inclusive beauty ...,v5e4gwDGrNk,@avocado8137,My mom who is a woman of color/is Latino has struggled to find skin care and beauty products for her I can’t imagine how hard it’s for black woman.,12300000,3586763920,"Diversity, Racial Inclusivity"
